Ref,Val,Package,PosX,PosY,Rot,Side
"D258","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",252.545063,-160.266582,-45.000000,top
"D259","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",254.003117,-158.808528,-45.000000,top
"D260","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",254.383541,-162.105060,-45.000000,top
"D261","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",255.841595,-160.647006,-45.000000,top
"D262","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",256.222018,-163.943538,-45.000000,top
"D263","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",257.680073,-162.485483,-45.000000,top
"D264","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",258.060496,-165.782015,-45.000000,top
"D265","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",259.518550,-164.323961,-45.000000,top
"D266","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",262.170201,-166.975611,135.000000,top
"D267","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",264.008678,-168.814089,135.000000,top
"D268","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",265.847156,-170.652567,135.000000,top
"D269","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",210.448668,-172.824521,-45.000000,top
"D270","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",211.906722,-171.366466,-45.000000,top
"D271","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.287146,-174.662998,-45.000000,top
"D272","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",213.745200,-173.204944,-45.000000,top
"D273","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",214.125623,-176.501476,-45.000000,top
"D274","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",215.583677,-175.043422,-45.000000,top
"D275","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",215.964101,-178.339953,-45.000000,top
"D276","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",217.422155,-176.881899,-45.000000,top
"D277","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",217.802578,-180.178431,-45.000000,top
"D278","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",219.260633,-178.720377,-45.000000,top
"D279","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",219.641056,-182.016909,-45.000000,top
"D280","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",221.099110,-180.558854,-45.000000,top
"D281","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",221.479534,-183.855386,-45.000000,top
"D282","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",222.937588,-182.397332,-45.000000,top
"D283","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",223.318011,-185.693864,-45.000000,top
"D284","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",224.776066,-184.235810,-45.000000,top
"D285","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",225.156489,-187.532342,-45.000000,top
"D286","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",226.614543,-186.074287,-45.000000,top
"D287","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",226.994967,-189.370819,-45.000000,top
"D288","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",228.453021,-187.912765,-45.000000,top
"D289","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",230.235668,-191.606577,-22.500000,top
"D290","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",231.024761,-189.701537,-22.500000,top
"D291","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",235.858109,-192.317179,0.000000,top
"D292","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",235.858109,-190.255179,0.000000,top
"D293","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",238.458109,-192.317179,0.000000,top
"D294","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",238.458109,-190.255179,0.000000,top
"D295","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",241.058109,-192.317179,0.000000,top
"D296","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",241.058109,-190.255179,0.000000,top
"D297","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",243.658109,-192.317179,0.000000,top
"D298","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",243.658109,-190.255179,0.000000,top
"D299","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",246.258109,-192.317179,0.000000,top
"D300","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",246.258109,-190.255179,0.000000,top
"D301","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",248.858109,-192.317179,0.000000,top
"D302","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",248.858109,-190.255179,0.000000,top
"D303","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",251.458109,-192.317179,0.000000,top
"D304","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",251.458109,-190.255179,0.000000,top
"D305","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",254.058109,-192.317179,0.000000,top
"D306","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",254.058109,-190.255179,0.000000,top
"D307","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",256.658109,-192.317179,0.000000,top
"D308","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",256.658109,-190.255179,0.000000,top
"D309","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",259.258109,-192.317179,0.000000,top
"D310","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",259.258109,-190.255179,0.000000,top
"D311","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",261.858109,-192.317179,0.000000,top
"D312","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",261.858109,-190.255179,0.000000,top
"D313","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",264.458109,-192.317179,0.000000,top
"D314","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",264.458109,-190.255179,0.000000,top
"D315","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",268.208109,-192.317179,0.000000,top
"D316","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",268.208109,-190.255179,0.000000,top
"D400","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",179.320976,-179.241086,-45.000000,top
"D401","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",180.779031,-177.783032,-45.000000,top
"D402","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",182.237085,-176.324977,-45.000000,top
"D403","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",183.695139,-174.866923,-45.000000,top
"D404","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",185.153193,-173.408869,-45.000000,top
"D405","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",186.611247,-171.950815,-45.000000,top
"D406","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",181.972627,-181.892736,-45.000000,top
"D407","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",183.430681,-180.434682,-45.000000,top
"D408","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",184.888735,-178.976628,-45.000000,top
"D409","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",186.346789,-177.518574,-45.000000,top
"D410","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",187.804844,-176.060519,-45.000000,top
"D411","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",189.262898,-174.602465,-45.000000,top
"D412","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",192.454778,-186.542670,-45.000000,top
"D413","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",193.912832,-185.084616,-45.000000,top
"D414","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",195.370886,-183.626562,-45.000000,top
"D415","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",196.828940,-182.168508,-45.000000,top
"D416","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",195.106428,-189.194321,-45.000000,top
"D417","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",196.564482,-187.736267,-45.000000,top
"D418","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",198.022537,-186.278212,-45.000000,top
"D419","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",199.480591,-184.820158,-45.000000,top
"D420","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",196.944906,-191.032798,-45.000000,top
"D421","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",198.402960,-189.574744,-45.000000,top
"D422","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",199.861014,-188.116690,-45.000000,top
"D423","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",201.319068,-186.658636,-45.000000,top
"D424","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",198.783384,-192.871276,-45.000000,top
"D425","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",200.241438,-191.413222,-45.000000,top
"D426","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",201.699492,-189.955168,-45.000000,top
"D427","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",203.157546,-188.497113,-45.000000,top
"D428","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",200.621861,-194.709754,-45.000000,top
"D429","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",202.079915,-193.251699,-45.000000,top
"D430","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",203.537970,-191.793645,-45.000000,top
"D431","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",204.996024,-190.335591,-45.000000,top
"D432","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",202.460339,-196.548231,-45.000000,top
"D433","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",203.918393,-195.090177,-45.000000,top
"D434","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",205.376447,-193.632123,-45.000000,top
"D435","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",206.834501,-192.174069,-45.000000,top
"D436","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",204.298816,-198.386709,-45.000000,top
"D437","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",205.756871,-196.928655,-45.000000,top
"D438","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",207.214925,-195.470601,-45.000000,top
"D439","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",208.672979,-194.012546,-45.000000,top
"D440","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",206.137294,-200.225187,-45.000000,top
"D441","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",207.595348,-198.767132,-45.000000,top
"D442","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",209.053402,-197.309078,-45.000000,top
"D443","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",210.511457,-195.851024,-45.000000,top
"D444","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",207.975772,-202.063664,-45.000000,top
"D445","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",209.433826,-200.605610,-45.000000,top
"D446","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",210.891880,-199.147556,-45.000000,top
"D447","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.349934,-197.689502,-45.000000,top
"D448","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",210.627422,-204.715315,-45.000000,top
"D449","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",212.085476,-203.257260,-45.000000,top
"D450","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",213.543530,-201.799206,-45.000000,top
"D451","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",215.001585,-200.341152,-45.000000,top
"D452","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",216.195181,-204.450857,-45.000000,top
"D453","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",217.653235,-202.992802,-45.000000,top
"D454","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",218.033659,-206.289334,-45.000000,top
"D455","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",219.491713,-204.831280,-45.000000,top
"D456","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",219.872136,-208.127812,-45.000000,top
"D457","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",221.330190,-206.669758,-45.000000,top
"D458","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",221.710614,-209.966290,-45.000000,top
"D459","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",223.168668,-208.508235,-45.000000,top
"D460","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",223.549091,-211.804767,-45.000000,top
"D461","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",225.007146,-210.346713,-45.000000,top
"D462","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",225.387569,-213.643245,-45.000000,top
"D463","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",226.845623,-212.185191,-45.000000,top
"D464","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",227.226047,-215.481722,-45.000000,top
"D465","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",228.684101,-214.023668,-45.000000,top
"D466","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",229.877697,-218.133373,-45.000000,top
"D467","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",231.335751,-216.675319,-45.000000,top
"D468","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",232.529348,-220.785023,-45.000000,top
"D469","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",233.987402,-219.326969,-45.000000,top
"D470","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",234.367825,-222.623501,-45.000000,top
"D471","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",235.825879,-221.165447,-45.000000,top
"D472","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",236.206303,-224.461979,-45.000000,top
"D473","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",237.664357,-223.003924,-45.000000,top
"D474","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",238.044780,-226.300456,-45.000000,top
"D475","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",239.502835,-224.842402,-45.000000,top
"D476","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",239.883258,-228.138934,-45.000000,top
"D477","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",241.341312,-226.680880,-45.000000,top
"D478","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",242.534909,-230.790584,-45.000000,top
"D479","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",243.992963,-229.332530,-45.000000,top
"D480","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",245.451017,-227.874476,-45.000000,top
"D481","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",244.373386,-232.629062,-45.000000,top
"D482","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",245.831440,-231.171008,-45.000000,top
"D483","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",247.289495,-229.712954,-45.000000,top
"D484","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",247.025037,-235.280712,-45.000000,top
"D485","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",248.483091,-233.822658,-45.000000,top
"D486","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",248.863514,-237.119190,-45.000000,top
"D487","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",250.321568,-235.661136,-45.000000,top
"D488","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",250.701992,-238.957668,-45.000000,top
"D489","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",252.160046,-237.499613,-45.000000,top
"D490","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",252.540469,-240.796145,-45.000000,top
"D491","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",253.998524,-239.338091,-45.000000,top
"D492","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",254.378947,-242.634623,-45.000000,top
"D493","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",255.837001,-241.176569,-45.000000,top
"D494","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",256.217425,-244.473100,-45.000000,top
"D495","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",257.675479,-243.015046,-45.000000,top
"D496","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",258.055902,-246.311578,-45.000000,top
"D497","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",259.513957,-244.853524,-45.000000,top
"D498","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",259.894380,-248.150056,-45.000000,top
"D499","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",261.352434,-246.692002,-45.000000,top
"D500","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",261.087976,-252.259760,-45.000000,top
"D501","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",262.546030,-250.801706,-45.000000,top
"D502","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",264.004085,-249.343652,-45.000000,top
"D503","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",263.739627,-254.911411,-45.000000,top
"D504","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",265.197681,-253.453357,-45.000000,top
"D505","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",266.655735,-251.995302,-45.000000,top
"D506","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",270.228096,-255.537023,0.000000,top
"D507","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",270.228096,-253.475023,0.000000,top
"D508","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",272.828096,-255.537023,0.000000,top
"D509","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",272.828096,-253.475023,0.000000,top
"D510","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",275.428096,-255.537023,0.000000,top
"D511","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",275.428096,-253.475023,0.000000,top
"D512","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",278.028096,-255.537023,0.000000,top
"D513","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",278.028096,-253.475023,0.000000,top
"D514","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",280.628096,-255.537023,0.000000,top
"D515","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",280.628096,-253.475023,0.000000,top
"D516","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",283.228096,-255.537023,0.000000,top
"D517","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",283.228096,-253.475023,0.000000,top
"D518","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",286.978096,-255.537023,0.000000,top
"D519","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",286.978096,-253.475023,0.000000,top
"D520","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",289.578096,-255.537023,0.000000,top
"D521","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",289.578096,-253.475023,0.000000,top
"D522","XL-1615RGBC-WS2812B-S","LED-SMD_4P-L1.6-W1.5_XL-1615RGBC-WS2812B",292.178096,-255.537023,0.000000,top
